customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00178,Female,No,No,No,48.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,26.13,1254.24,1
CUST00179,Male,No,Yes,Yes,16.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,19.93,318.88,1
CUST00180,Female,No,Yes,No,39.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,42.66,1663.74,0
CUST00181,Male,No,Yes,No,16.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,38.7,619.2,1
CUST00182,Male,No,No,Yes,40.0,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,46.34,1853.6,1
CUST00183,Male,No,No,No,37.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,23.22,859.14,0
CUST00184,Female,No,No,Yes,5.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer,108.2,541.0,0
CUST00185,Female,No,Yes,Yes,43.0,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,47.28,2033.04,0
CUST00186,Female,No,No,No,32.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,49.48,1583.36,0
CUST00187,Female,No,No,No,11.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,103.13,1134.43,0
CUST00188,Male,No,No,No,29.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,44.31,1284.99,0
CUST00189,Female,No,No,No,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,19.7,394.0,1
CUST00190,Male,No,No,Yes,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.33,439.92,0
CUST00191,Female,No,Yes,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.71,607.23,1
CUST00192,Male,No,No,Yes,11.0,No,No phone service,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,115.82,1274.02,1
CUST00193,Female,Yes,No,No,20.0,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,35.3,0.0,1
CUST00194,Male,No,No,Yes,7.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,22.76,159.32,1
CUST00195,Male,No,No,No,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.95,373.15,0
CUST00196,Male,No,No,Yes,9.0,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Bank transfer,116.56,1049.04,0
CUST00197,Female,Yes,Yes,Yes,44.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,116.94,5145.36,1
CUST00198,Male,No,No,Yes,14.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,46.6,652.4,1
CUST00199,Female,No,No,No,1.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.73,97.73,0
CUST00200,Male,Yes,No,No,36.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,55.99,2015.64,0
CUST00201,Female,No,Yes,Yes,31.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,67.89,2104.59,1
CUST00202,Female,No,No,Yes,17.0,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,115.92,1970.64,1
CUST00203,Female,No,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.14,441.54,1
CUST00204,Female,Yes,No,No,20.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,96.26,1925.2,0
CUST00205,Male,No,No,Yes,39.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Mailed check,18.61,725.79,0
CUST00206,Male,No,No,No,33.0,No,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,59.94,1978.02,0
CUST00207,Male,No,Yes,Yes,9.0,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,44.39,399.51,1
CUST00208,Male,No,Yes,No,8.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer,82.79,662.32,0
CUST00209,Female,No,No,No,36.0,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,27.56,992.16,1
CUST00210,Male,Yes,No,No,16.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,56.3,900.8,0
CUST00211,Male,No,No,No,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.19,617.85,1
CUST00212,Female,No,Yes,Yes,39.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,65.27,2545.5299999999997,1
CUST00213,Female,No,No,No,43.0,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,One year,No,Bank transfer,107.71,4631.53,1
CUST00214,Male,Yes,No,Yes,9.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card,30.39,273.51,0
CUST00215,Female,Yes,No,No,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.45,1378.0,1
CUST00216,Male,No,No,No,7.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,86.48,605.36,0
CUST00217,Female,No,Yes,No,23.0,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,71.64,1647.72,1
CUST00218,Male,Yes,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,25.22,504.4,1
CUST00219,Female,No,No,No,20.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.01,740.2,1
CUST00220,Female,No,Yes,No,61.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,37.17,2267.37,1
CUST00221,Female,Yes,No,No,51.0,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,38.85,1981.35,1
CUST00222,Female,No,No,No,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.92,548.24,1
CUST00223,Male,No,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,53.53,1070.6,1
CUST00224,Male,No,Yes,No,47.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,64.63,3037.61,1
CUST00225,Male,No,No,No,43.0,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,25.72,1105.96,0
CUST00226,Male,No,Yes,No,17.0,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Credit card,634.29,10782.93,1
CUST00227,Male,No,Yes,No,17.0,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,78.49,1334.33,1
CUST00228,Female,No,No,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,90.71,2177.04,0
CUST00229,Male,No,No,No,12.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card,61.66,739.92,0
CUST00230,Male,Yes,No,Yes,27.0,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,71.42,1928.34,0
CUST00231,Male,No,Yes,Yes,54.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.65,1385.1,0
CUST00232,Female,Yes,Yes,Yes,31.0,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card,38.8,1202.8,1
CUST00233,Female,Yes,No,No,41.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer,83.96,3442.36,0
CUST00234,Female,No,No,Yes,44.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card,26.66,1173.04,0
CUST00235,Male,No,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.09,96.27,0
CUST00236,Male,No,Yes,No,35.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.39,1658.65,1
CUST00237,Male,Yes,No,No,25.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,38.24,956.0,1
CUST00238,Male,Yes,No,No,14.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card,48.92,-80.77,0
CUST00239,Female,No,No,No,5.0,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.33,426.65,1
CUST00240,Male,Yes,No,No,27.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.08,1622.16,0
CUST00241,Male,No,Yes,Yes,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,29.4,970.2,0
CUST00242,Female,No,Yes,Yes,2.0,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,66.52,133.04,1
CUST00243,Male,No,No,No,35.0,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,79.77,2791.95,0
CUST00244,Female,Yes,No,Yes,19.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,One year,No,Credit card,28.47,540.93,0
CUST00245,Female,Yes,No,No,10.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.28,792.8,1
CUST00246,Male,No,Yes,No,17.0,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Two year,No,Electronic check,42.87,728.79,0
CUST00247,Male,No,No,Yes,18.0,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,39.08,703.44,0
CUST00248,Female,No,No,Yes,2.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.78,73.56,0
CUST00249,Female,No,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.3,153.2,1
CUST00250,Male,No,Yes,No,2.0,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,45.01,90.02,1
CUST00251,Male,No,Yes,No,3.0,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer,82.51,247.53,1
CUST00252,Male,No,Yes,Yes,31.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,38.46,1192.26,0
CUST00253,Male,No,No,No,8.0,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,28.27,226.16,1
CUST00254,Female,No,Yes,Yes,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,18.91,189.1,0
CUST00255,Female,No,No,No,37.0,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Electronic check,33.6,1243.2,0
CUST00256,Male,Yes,No,Yes,21.0,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,32.17,675.57,1
CUST00257,Male,Yes,No,Yes,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.06,2210.76,1
CUST00258,Female,Yes,Yes,No,37.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,36.84,1363.08,1
CUST00259,Male,No,Yes,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,43.08,473.88,0
CUST00260,Male,No,No,No,20.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,40.5,0.0,1
CUST00261,Male,No,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,89.97,179.94,1
CUST00262,Male,No,No,No,9.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,29.98,269.82,0
CUST00263,Male,No,No,Yes,12.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,88.52,1062.24,1
CUST00264,Male,No,Yes,No,44.0,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,1198.37,52728.28,1
CUST00265,Female,No,No,No,3.0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,45.35,136.05,1
CUST00266,Female,No,No,No,6.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,26.09,156.54,1
CUST00267,Male,No,Yes,No,5.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,20.13,100.65,1
CUST00268,Female,No,Yes,No,7.0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer,34.67,242.69,0
CUST00269,Female,No,No,No,2.0,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.03,182.06,1
CUST00270,Female,Yes,Yes,No,17.0,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Electronic check,110.24,1874.08,0
CUST00271,Male,Yes,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card,18.72,131.04,0
CUST00272,Female,No,Yes,Yes,38.0,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,34.04,1293.52,1
CUST00273,Male,No,No,Yes,13.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,19.46,252.98,1
CUST00274,Female,No,No,Yes,27.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,113.98,3077.46,0
CUST00275,Female,Yes,No,No,37.0,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,20.78,768.86,0
CUST00276,Female,No,No,No,37.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,38.74,1433.38,1
CUST00277,Female,No,No,No,10.0,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer,40.49,404.9,0
CUST00278,Male,No,Yes,No,24.0,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,99.55,2389.2,1
CUST00279,Female,Yes,Yes,No,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,94.98,2564.46,1
CUST00280,Female,No,Yes,No,33.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.16,995.28,0
CUST00281,Female,No,Yes,Yes,70.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer,48.59,3401.3,0
CUST00282,Male,No,Yes,No,17.0,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,104.35,1773.9499999999998,1
CUST00283,Male,No,No,No,19.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer,97.66,1855.54,0
CUST00284,Male,No,No,No,38.0,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,36.54,1388.52,0
CUST00285,Female,Yes,No,No,51.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,20.06,1023.06,1
CUST00286,Male,Yes,No,No,4.0,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,30.74,122.96,0
CUST00287,Female,Yes,No,No,17.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,20.73,352.41,0
CUST00288,Male,No,No,No,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,64.64,904.96,0
CUST00289,Female,No,Yes,Yes,12.0,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Two year,No,Electronic check,117.3,1407.6,0
CUST00290,Female,No,No,No,8.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,46.11,368.88,1
CUST00291,Male,No,Yes,No,15.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card,38.46,576.9,0
CUST00292,Female,No,No,No,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,23.21,1021.24,0
CUST00293,Female,No,No,No,17.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,33.18,564.06,0
CUST00294,Female,No,No,No,20.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,19.28,385.6,0
CUST00295,Male,No,No,Yes,12.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,104.16,1249.92,1
CUST00296,Female,No,No,No,23.0,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,38.05,875.15,1
CUST00297,Female,Yes,Yes,No,4.0,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,48.38,193.52,1
CUST00298,Male,No,No,No,16.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,25.75,412.0,0
CUST00299,Female,No,No,No,8.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card,53.6,428.8,1
CUST00300,Male,No,No,No,14.0,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,21.56,301.84,0
CUST00301,Female,Yes,Yes,No,20.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.58,0.0,1
CUST00302,Female,No,No,Yes,15.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,104.67,1570.05,0
CUST00303,Female,Yes,No,No,28.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer,43.45,1216.6000000000001,0
CUST00304,Male,Yes,No,Yes,20.0,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,104.74,104635.26,1
CUST00305,Male,No,No,No,14.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,24.95,349.3,0
CUST00306,Male,No,No,No,35.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,42.22,1477.7,1
CUST00307,Male,No,Yes,Yes,24.0,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,One year,No,Electronic check,22.57,541.68,0
CUST00308,Female,No,No,Yes,4.0,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Credit card,51.3,205.2,1
CUST00309,Male,No,No,No,18.0,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,96.12,1730.16,1
CUST00310,Male,No,No,No,14.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,81.99,1147.86,1
CUST00311,Female,No,Yes,No,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,23.66,307.58,0
CUST00312,Male,No,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.08,495.04,1
CUST00313,Female,No,No,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.97,1126.31,0
CUST00314,Male,No,Yes,No,17.0,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Credit card,48.8,829.6,0
CUST00315,Male,No,Yes,No,38.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,95.87,3643.06,1
CUST00316,Male,No,No,No,35.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.03,2031.05,1
CUST00317,Male,No,No,No,14.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,35.8,501.2,0
